MONTH,ORIGIN_AIRPORT,AIRLINE,ARRIVAL_DELAY,COUNT
January,IND,Southwest Airlines Co.,-2.747536946,823
January,INL,Skywest Airlines Inc.,7.403846154,53
January,ISN,Atlantic Southeast Airlines,0.212389381,121
January,ISN,Skywest Airlines Inc.,7.558823529,137
January,ISP,Southwest Airlines Co.,4.139204545,377
January,ITO,Hawaiian Airlines Inc.,4.558044807,492
January,ITO,United Air Lines Inc.,21.16666667,13
January,JAC,American Airlines Inc.,-4.25,36
January,JAC,Delta Air Lines Inc.,18.07692308,52
January,JAC,Skywest Airlines Inc.,19.7967033,190
January,JAC,United Air Lines Inc.,15.49315068,75
January,JAN,Delta Air Lines Inc.,-6.658536585,165
January,JAN,Atlantic Southeast Airlines,8.166666667,256
January,JAN,American Eagle Airlines Inc.,12.2,213
January,JAX,American Airlines Inc.,14.7008547,118
January,JAX,JetBlue Airways,7.570833333,249
January,JAX,Delta Air Lines Inc.,-1.201863354,322
January,JAX,Atlantic Southeast Airlines,11.0959596,208
January,JAX,American Eagle Airlines Inc.,28.03571429,29
January,JAX,US Airways Inc.,-2.386956522,231
January,JAX,Southwest Airlines Co.,7.673529412,341
January,JFK,American Airlines Inc.,7.209538702,1368
January,JFK,JetBlue Airways,5.585748792,3489
January,JFK,Delta Air Lines Inc.,0.773326572,2074
January,JFK,Hawaiian Airlines Inc.,68.5862069,29
January,JFK,American Eagle Airlines Inc.,19.29347826,526
January,JFK,United Air Lines Inc.,-9.180055402,378
January,JFK,US Airways Inc.,10.07949791,251
January,JFK,Virgin America,-7.015479876,341
January,JLN,American Eagle Airlines Inc.,13.63793103,62
January,JMS,Skywest Airlines Inc.,37.62295082,75
January,JNU,Alaska Airlines Inc.,3.670068027,303
January,KOA,American Airlines Inc.,-2.055555556,36
January,KOA,Alaska Airlines Inc.,-11.07518797,133
January,KOA,Delta Air Lines Inc.,-16.83870968,31
January,KOA,Hawaiian Airlines Inc.,4.764430577,643
January,KOA,United Air Lines Inc.,-5.145454545,112
January,KOA,US Airways Inc.,-10.8125,35
January,KTN,Alaska Airlines Inc.,2.612359551,186
January,LAN,Atlantic Southeast Airlines,18.32894737,77
January,LAN,Skywest Airlines Inc.,15.64864865,114
January,LAR,Skywest Airlines Inc.,4.532258065,62
January,LAS,American Airlines Inc.,10.39727582,888
January,LAS,Alaska Airlines Inc.,-1.14921466,383
January,LAS,JetBlue Airways,5.961904762,325
January,LAS,Delta Air Lines Inc.,0.743030303,831
January,LAS,Frontier Airlines Inc.,19.24669604,228
January,LAS,Hawaiian Airlines Inc.,10.42666667,75
January,LAS,Spirit Air Lines,5.384196185,739
January,LAS,Skywest Airlines Inc.,10.4015444,261
January,LAS,United Air Lines Inc.,1.048638132,1045
January,LAS,US Airways Inc.,-0.397148676,500
January,LAS,Virgin America,4.465875371,339
January,LAS,Southwest Airlines Co.,5.504289319,5990
January,LAW,Atlantic Southeast Airlines,5,62
January,LAW,American Eagle Airlines Inc.,14.70491803,67
January,LAX,American Airlines Inc.,3.217021277,2632
January,LAX,Alaska Airlines Inc.,-0.343485618,592
January,LAX,JetBlue Airways,7.408823529,357
January,LAX,Delta Air Lines Inc.,-1.170295924,1805
January,LAX,Frontier Airlines Inc.,6.569767442,86
January,LAX,Hawaiian Airlines Inc.,2.881889764,130
January,LAX,American Eagle Airlines Inc.,24.42857143,31
January,LAX,Spirit Air Lines,15.43956044,274
January,LAX,Skywest Airlines Inc.,7.433664807,4184
January,LAX,United Air Lines Inc.,6.084051724,2372
January,LAX,US Airways Inc.,7.863232682,575
January,LAX,Virgin America,5.106,1013
January,LAX,Southwest Airlines Co.,8.015523129,3289
January,LBB,Atlantic Southeast Airlines,12.85915493,151
January,LBB,American Eagle Airlines Inc.,25.44144144,119
January,LBB,Southwest Airlines Co.,-0.302083333,202
January,LBE,Spirit Air Lines,7.258064516,93
January,LCH,Atlantic Southeast Airlines,5.356521739,116
January,LCH,American Eagle Airlines Inc.,10.34482759,31
January,LEX,Delta Air Lines Inc.,2.216666667,60
January,LEX,Atlantic Southeast Airlines,9.114982578,289
January,LEX,American Eagle Airlines Inc.,10.0212766,152
January,LEX,Skywest Airlines Inc.,-7,4
January,LFT,Delta Air Lines Inc.,-4.766666667,30
January,LFT,Atlantic Southeast Airlines,10,343
January,LFT,American Eagle Airlines Inc.,9.8125,115
January,LGA,American Airlines Inc.,3.31880109,1202
January,LGA,JetBlue Airways,17.56887299,589
January,LGA,Delta Air Lines Inc.,-0.643440654,2218
January,LGA,Atlantic Southeast Airlines,15.3567447,1047
January,LGA,Frontier Airlines Inc.,37.5862069,62
January,LGA,American Eagle Airlines Inc.,15.36251105,1297
January,LGA,Spirit Air Lines,15.759375,341
January,LGA,Skywest Airlines Inc.,5.8,5
January,LGA,United Air Lines Inc.,5.258258258,721
January,LGA,US Airways Inc.,4.630385488,1007
January,LGA,Virgin America,4.485436893,110
January,LGA,Southwest Airlines Co.,4.665042631,918
January,LGB,JetBlue Airways,1.425867508,645
January,LGB,Skywest Airlines Inc.,-4.241935484,125
January,LIH,American Airlines Inc.,-10.11363636,44
January,LIH,Alaska Airlines Inc.,-14.87804878,124
January,LIH,Delta Air Lines Inc.,16.80645161,31
January,LIH,Hawaiian Airlines Inc.,2.868421053,649
January,LIH,United Air Lines Inc.,-5.421052632,76
January,LIH,US Airways Inc.,-3.129032258,33
January,LIT,American Airlines Inc.,17.77777778,10
January,LIT,Delta Air Lines Inc.,-6.835443038,158
January,LIT,Atlantic Southeast Airlines,8.400809717,250
January,LIT,American Eagle Airlines Inc.,23.76213592,229
January,LIT,Skywest Airlines Inc.,8.943396226,56
January,LIT,Southwest Airlines Co.,2.223809524,212
January,LNK,Atlantic Southeast Airlines,-1.081632653,149
January,LNK,Skywest Airlines Inc.,6.76,52
January,LRD,Atlantic Southeast Airlines,-3.62962963,84
January,LRD,American Eagle Airlines Inc.,2.858333333,124
January,LSE,American Eagle Airlines Inc.,23.05319149,103
January,LSE,Skywest Airlines Inc.,-11.58333333,12
January,LWS,Skywest Airlines Inc.,-10.66037736,53
January,MAF,Atlantic Southeast Airlines,8.902777778,230
January,MAF,American Eagle Airlines Inc.,19.5492228,213
January,MAF,Skywest Airlines Inc.,5.580246914,90
January,MAF,Southwest Airlines Co.,2.923357664,285
January,MBS,Atlantic Southeast Airlines,5.166666667,24
January,MBS,Skywest Airlines Inc.,12.68382353,139
January,MCI,American Airlines Inc.,1.701421801,211
January,MCI,Alaska Airlines Inc.,-6.967741935,31
January,MCI,Delta Air Lines Inc.,-4.89869281,310
January,MCI,Atlantic Southeast Airlines,3.777506112,429
January,MCI,Frontier Airlines Inc.,22.28947368,39
January,MCI,Spirit Air Lines,20.09160305,131
January,MCI,Skywest Airlines Inc.,13.88888889,134
January,MCI,United Air Lines Inc.,11.1,20
January,MCI,US Airways Inc.,-3.305418719,204
January,MCI,Southwest Airlines Co.,-0.087924971,1727
January,MCO,American Airlines Inc.,5.46344086,943
January,MCO,Alaska Airlines Inc.,-5.26984127,63
January,MCO,JetBlue Airways,12.60500329,1594
January,MCO,Delta Air Lines Inc.,0.258112094,1374
January,MCO,Atlantic Southeast Airlines,10.27777778,20
January,MCO,Frontier Airlines Inc.,29.26401869,438
January,MCO,Spirit Air Lines,9.346153846,417
January,MCO,United Air Lines Inc.,4.088607595,1048
January,MCO,US Airways Inc.,1.614489004,792
January,MCO,Virgin America,-5.580645161,31
January,MCO,Southwest Airlines Co.,3.421960073,3363
January,MDT,Delta Air Lines Inc.,2.078947368,76
January,MDT,Atlantic Southeast Airlines,-0.377777778,91
January,MDT,Frontier Airlines Inc.,10.75,24
January,MDT,American Eagle Airlines Inc.,25.37931034,31
January,MDT,United Air Lines Inc.,5.19047619,44
January,MDT,US Airways Inc.,2,26
January,MDW,Delta Air Lines Inc.,-2.170506912,218
January,MDW,Atlantic Southeast Airlines,14.44144144,228
January,MDW,Frontier Airlines Inc.,30.4,20
January,MDW,Skywest Airlines Inc.,40.25,4
January,MDW,Southwest Airlines Co.,5.465131688,6279
January,MEI,Atlantic Southeast Airlines,6.78313253,84
January,MEM,American Airlines Inc.,21.70666667,77
January,MEM,Delta Air Lines Inc.,-4.897280967,331
January,MEM,Atlantic Southeast Airlines,5.41221374,275
January,MEM,Frontier Airlines Inc.,4.68,25
January,MEM,American Eagle Airlines Inc.,14.38235294,146
January,MEM,Skywest Airlines Inc.,7.552083333,97
January,MEM,US Airways Inc.,1.715909091,88
January,MEM,Southwest Airlines Co.,-1.11,202
January,MFE,American Airlines Inc.,-0.146666667,151
January,MFE,Atlantic Southeast Airlines,2.536458333,193
January,MFE,Skywest Airlines Inc.,-1.689655172,29
January,MFR,Skywest Airlines Inc.,11,223
January,MGM,Atlantic Southeast Airlines,7.507772021,194
January,MGM,American Eagle Airlines Inc.,10.01190476,88
January,MHK,Atlantic Southeast Airlines,1.967741935,31
January,MHK,American Eagle Airlines Inc.,6.605504587,120
January,MHT,Delta Air Lines Inc.,-4.212121212,35
January,MHT,Atlantic Southeast Airlines,17.84693878,109
January,MHT,Southwest Airlines Co.,-2.967741935,325
January,MIA,American Airlines Inc.,6.70970026,4331
January,MIA,Delta Air Lines Inc.,5.467939973,748
January,MIA,Frontier Airlines Inc.,42.8150289,181
January,MIA,American Eagle Airlines Inc.,1.949790795,728
January,MIA,Skywest Airlines Inc.,32.5,2
January,MIA,United Air Lines Inc.,8.915014164,366
January,MIA,US Airways Inc.,0.779456193,339
January,MKE,American Airlines Inc.,-10.19354839,95
January,MKE,Delta Air Lines Inc.,-2.854794521,365
January,MKE,Atlantic Southeast Airlines,3.730232558,226
January,MKE,Frontier Airlines Inc.,23.475,80
January,MKE,American Eagle Airlines Inc.,35.66666667,10
January,MKE,Skywest Airlines Inc.,17.19250426,620
January,MKE,US Airways Inc.,0.018518519,54
January,MKE,Southwest Airlines Co.,-1.948482061,1117
January,MKG,Skywest Airlines Inc.,7.537037037,62
January,MLB,Delta Air Lines Inc.,-2.822033898,118
January,MLI,Atlantic Southeast Airlines,13.57788945,204
January,MLI,American Eagle Airlines Inc.,19.578125,142
January,MLI,Skywest Airlines Inc.,9.837837838,79
January,MLU,Atlantic Southeast Airlines,7.695067265,228
January,MLU,American Eagle Airlines Inc.,15.54545455,23
January,MMH,Skywest Airlines Inc.,-3.714285714,36
January,MOB,Delta Air Lines Inc.,-2.857142857,28
January,MOB,Atlantic Southeast Airlines,5.580736544,355
January,MOB,American Eagle Airlines Inc.,14.58928571,58
January,MOT,Atlantic Southeast Airlines,4.416666667,60
January,MOT,Frontier Airlines Inc.,-6,3
January,MOT,Skywest Airlines Inc.,7.55,105
January,MQT,American Eagle Airlines Inc.,20.84,26
January,MRY,Skywest Airlines Inc.,2.637820513,322
January,MSN,Delta Air Lines Inc.,-6.710526316,152
January,MSN,Atlantic Southeast Airlines,9.18877551,206
January,MSN,Frontier Airlines Inc.,3.703703704,28
January,MSN,American Eagle Airlines Inc.,16.98,270
January,MSN,Skywest Airlines Inc.,9.859756098,166
January,MSO,Delta Air Lines Inc.,-9.026315789,38
January,MSO,Frontier Airlines Inc.,-9.666666667,4
January,MSO,Skywest Airlines Inc.,0.423913043,95
January,MSP,American Airlines Inc.,16.75071633,353
January,MSP,Alaska Airlines Inc.,-7.828571429,35
January,MSP,Delta Air Lines Inc.,-5.778688525,4174
January,MSP,Atlantic Southeast Airlines,9.481912145,806
January,MSP,Frontier Airlines Inc.,17.23943662,72
January,MSP,American Eagle Airlines Inc.,38.35185185,62
January,MSP,Spirit Air Lines,19.54572271,341
January,MSP,Skywest Airlines Inc.,7.390112843,1891
January,MSP,United Air Lines Inc.,-0.248407643,160
January,MSP,US Airways Inc.,1.424157303,365
January,MSP,Southwest Airlines Co.,-3.574367089,644
January,MSY,American Airlines Inc.,6.194214876,246
January,MSY,Alaska Airlines Inc.,5.451612903,31
January,MSY,JetBlue Airways,9.76344086,98
January,MSY,Delta Air Lines Inc.,-1.77540107,568
January,MSY,Atlantic Southeast Airlines,-0.452380952,45
January,MSY,Frontier Airlines Inc.,13.75757576,33
January,MSY,Spirit Air Lines,14.14379085,155
January,MSY,Skywest Airlines Inc.,10.5,36
January,MSY,United Air Lines Inc.,-1.464285714,395
January,MSY,US Airways Inc.,1.85,181
January,MSY,Southwest Airlines Co.,-1.324447334,1554
January,MTJ,American Airlines Inc.,24.6,5
January,MTJ,Delta Air Lines Inc.,-1.5,8
January,MTJ,Atlantic Southeast Airlines,-6.509433962,53
January,MTJ,Skywest Airlines Inc.,12.1625,82
January,MTJ,United Air Lines Inc.,12.55555556,18
January,MYR,Delta Air Lines Inc.,-11.8,30
January,MYR,Atlantic Southeast Airlines,11.13414634,82
January,MYR,Spirit Air Lines,10.38194444,154
January,OAJ,Atlantic Southeast Airlines,7.654545455,112
January,OAK,Alaska Airlines Inc.,-2.282828283,198
January,OAK,JetBlue Airways,1.846846847,112
January,OAK,Delta Air Lines Inc.,-3.172839506,81
January,OAK,Hawaiian Airlines Inc.,4.491803279,62
January,OAK,Spirit Air Lines,-0.409836066,124
January,OAK,Skywest Airlines Inc.,7.476439791,192
January,OAK,US Airways Inc.,11.16393443,62
January,OAK,Southwest Airlines Co.,6.698659906,2800
January,OGG,American Airlines Inc.,3.072164948,100
January,OGG,Alaska Airlines Inc.,-11.17090909,275
January,OGG,Delta Air Lines Inc.,2.619565217,93
January,OGG,Hawaiian Airlines Inc.,4.125512715,1229
January,OGG,United Air Lines Inc.,3.441176471,171
January,OGG,US Airways Inc.,-12.3125,51
January,OKC,American Airlines Inc.,2.594285714,177
January,OKC,Delta Air Lines Inc.,-8.222222222,117
January,OKC,Atlantic Southeast Airlines,3.140540541,191
January,OKC,Frontier Airlines Inc.,3.72,27
January,OKC,American Eagle Airlines Inc.,38.87254902,113
January,OKC,Skywest Airlines Inc.,2.109947644,194
January,OKC,United Air Lines Inc.,-12.8,25
January,OKC,Southwest Airlines Co.,-2.394785847,539
January,OMA,American Airlines Inc.,13.05555556,148
January,OMA,Delta Air Lines Inc.,-3.012345679,163
January,OMA,Atlantic Southeast Airlines,4.503676471,288
January,OMA,Frontier Airlines Inc.,-0.717948718,40
January,OMA,American Eagle Airlines Inc.,25,62
January,OMA,Skywest Airlines Inc.,14.80384615,264
January,OMA,United Air Lines Inc.,13.30487805,83
January,OMA,US Airways Inc.,-1.425925926,54
January,OMA,Southwest Airlines Co.,0.735632184,441
January,OME,Alaska Airlines Inc.,2.344827586,61
January,ONT,American Airlines Inc.,17.43243243,112
January,ONT,Alaska Airlines Inc.,-0.384615385,13
January,ONT,Delta Air Lines Inc.,-0.823529412,34
January,ONT,Skywest Airlines Inc.,4.490990991,452
January,ONT,US Airways Inc.,9.529411765,87
January,ONT,Southwest Airlines Co.,5.624153499,891
January,ORD,American Airlines Inc.,8.24349198,3899
January,ORD,Alaska Airlines Inc.,4.57,100
January,ORD,JetBlue Airways,6.254658385,170
January,ORD,Delta Air Lines Inc.,0.768959436,569
January,ORD,Atlantic Southeast Airlines,12.31019404,3767
January,ORD,Frontier Airlines Inc.,37.68214286,283
January,ORD,American Eagle Airlines Inc.,28.78548771,5655
January,ORD,Spirit Air Lines,17.27368421,767
January,ORD,Skywest Airlines Inc.,22.77073656,3181
January,ORD,United Air Lines Inc.,14.90778302,4383
January,ORD,US Airways Inc.,0.696078431,634
January,ORD,Virgin America,3.947368421,76
January,ORF,American Airlines Inc.,-1.157894737,57
January,ORF,Delta Air Lines Inc.,-8.031746032,189
January,ORF,Atlantic Southeast Airlines,7.81920904,185
January,ORF,American Eagle Airlines Inc.,6.420634921,142
January,ORF,Skywest Airlines Inc.,2.531914894,50
January,ORF,US Airways Inc.,-0.75,80
January,ORF,Southwest Airlines Co.,7.333333333,152
January,ORH,JetBlue Airways,-1.884615385,62
January,OTH,Skywest Airlines Inc.,30,17
January,OTZ,Alaska Airlines Inc.,6.694915254,61
January,PAH,Skywest Airlines Inc.,4.689655172,61
January,PBG,Spirit Air Lines,5.551724138,31
January,PBI,American Airlines Inc.,2.857843137,206
January,PBI,JetBlue Airways,13.69177127,758
January,PBI,Delta Air Lines Inc.,2.761431412,513
January,PBI,Atlantic Southeast Airlines,0.181818182,11
January,PBI,Frontier Airlines Inc.,17.625,48
January,PBI,Spirit Air Lines,-2.6,62
January,PBI,Skywest Airlines Inc.,16.25,8
January,PBI,United Air Lines Inc.,5.118556701,207
January,PBI,US Airways Inc.,2.247863248,360
January,PBI,Southwest Airlines Co.,8.740890688,252
January,PDX,American Airlines Inc.,1.805309735,113
January,PDX,Alaska Airlines Inc.,-1.581105169,1128
January,PDX,JetBlue Airways,-6.7,81
January,PDX,Delta Air Lines Inc.,-7.937869822,339
January,PDX,Frontier Airlines Inc.,9.959183673,49
January,PDX,Hawaiian Airlines Inc.,9.838709677,31
January,PDX,Spirit Air Lines,-1.277777778,36
January,PDX,Skywest Airlines Inc.,8.493951613,507
January,PDX,United Air Lines Inc.,3.492021277,379
January,PDX,US Airways Inc.,-4.617449664,150
January,PDX,Virgin America,-7.533333333,30
January,PDX,Southwest Airlines Co.,3.137626263,793
January,PHF,Atlantic Southeast Airlines,7.404411765,137
January,PHF,Frontier Airlines Inc.,19.5,3
January,PHL,American Airlines Inc.,4.695488722,283
January,PHL,Alaska Airlines Inc.,17,31
January,PHL,JetBlue Airways,10.79674797,135
January,PHL,Delta Air Lines Inc.,-4.77582846,518
January,PHL,Atlantic Southeast Airlines,4.433333333,31
January,PHL,Frontier Airlines Inc.,57.96491228,120
January,PHL,Spirit Air Lines,20.62711864,62
January,PHL,United Air Lines Inc.,3.40530303,278
January,PHL,US Airways Inc.,6.748276895,3538
January,PHL,Southwest Airlines Co.,2.434357542,771
January,PHX,American Airlines Inc.,15.14455446,512
January,PHX,Alaska Airlines Inc.,2.932038835,207
January,PHX,JetBlue Airways,9.964912281,60
January,PHX,Delta Air Lines Inc.,-0.394871795,589
January,PHX,Atlantic Southeast Airlines,11,1
January,PHX,Frontier Airlines Inc.,22.05726872,228
January,PHX,Hawaiian Airlines Inc.,-0.580645161,31
January,PHX,Spirit Air Lines,16.90322581,124
January,PHX,Skywest Airlines Inc.,5.808701216,1592
January,PHX,United Air Lines Inc.,2.52310536,550
January,PHX,US Airways Inc.,4.66379701,4446
January,PHX,Southwest Airlines Co.,7.130882353,4782
January,PIA,Atlantic Southeast Airlines,9.569444444,148
January,PIA,American Eagle Airlines Inc.,10.93670886,173
January,PIA,Skywest Airlines Inc.,26.35,43
January,PIB,Atlantic Southeast Airlines,8.849056604,53
January,PIH,Skywest Airlines Inc.,28.1,61
January,PIT,American Airlines Inc.,5.890909091,111
January,PIT,JetBlue Airways,6.576271186,127
January,PIT,Delta Air Lines Inc.,-1.488372093,258
January,PIT,Atlantic Southeast Airlines,9.550239234,234
January,PIT,American Eagle Airlines Inc.,41.26086957,27
January,PIT,Skywest Airlines Inc.,28.82692308,53
January,PIT,United Air Lines Inc.,9.704225352,144
January,PIT,US Airways Inc.,0.738461538,395
January,PIT,Southwest Airlines Co.,-4.997218359,732
